User_ID,Age,Country,ISBN,Title,Author,Main_Genres,Genres,Age_Group
231221,56, canada,152465030,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
231263,27, canada,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
231263,27, canada,553154559,Charlie and the Great Glass Elevator,Roald Dahl,Children's Books,Fantasy,Young Adult (18-29)
231299,20, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
231374,20, canada,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
231393,28, canada,394750594,Sanford Meisner on Acting,Dennis Longwell,"Arts, Film & Photography",Theater & Ballet,Young Adult (18-29)
231857,46, australia,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
232271,46, usa,1567310079,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
232271,46, usa,1577311523,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,Religion,New Age & Spirituality,Adult (30-59)
232579,38, usa,876120834,Autobiography of a Yogi,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,Adult (30-59)
232964,44, usa,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
232971,41, usa,078670621X,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
233256,36, usa,553210211,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
233331,30, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
233731,44, canada,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
233819,65, usa,1577311523,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,Religion,New Age & Spirituality,Senior (60+)
233901,29, canada,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
234156,11, usa,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,
234205,15, usa,1567310079,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Teens (12-17)
234765,28, malaysia,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
234765,28, malaysia,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Young Adult (18-29)
234797,56, spain,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Adult (30-59)
234954,26, portugal,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
234954,26, portugal,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
235105,46, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
235105,46, usa,439228913,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
235105,46, usa,553247816,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
235221,45, canada,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
235282,43, usa,039300158X,Letters to a Young Poet,Rainer Maria Rilke,Reference,Library & Information Science,Adult (30-59)
235282,43, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
235429,19, usa,312241356,"And the Band Played On: Politics, People, and the AIDS Epidemic",Randy Shilts,Medicine & Health Sciences,Administration & Policy,Young Adult (18-29)
235506,29, canada,670031569,The Art of War,Lionel Giles translator,History,Ancient,Young Adult (18-29)
235842,41, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
235842,41, usa,590460307,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
235935,43, usa,345434498,Hostage,Piper Stone,Romance,Mafia Romance,Adult (30-59)
236172,34, usa,393310396,Letters to a Young Poet,Rainer Maria Rilke,Reference,Library & Information Science,Adult (30-59)
236247,28, canada,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Young Adult (18-29)
236267,30, usa,440477093,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
236283,41, usa,1551669463,The Italian,T L Swan,Romance,Multicultural & Interracial,Adult (30-59)
236306,47, australia,553263153,Bobby Fischer Teaches Chess,Bobby Fischer,"Crafts, Home & Lifestyle",Games & Quizzes,Adult (30-59)
236340,29, australia,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
236648,29, usa,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Young Adult (18-29)
236666,40, usa,553581694,Insatiable,Meg Cabot,Romance,Love Triangle,Adult (30-59)
236727,32, united kingdom,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Adult (30-59)
236948,35, canada,1577311523,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,Religion,New Age & Spirituality,Adult (30-59)
237376,19, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
237407,25, usa,425029522,Dune Messiah,Frank Herbert,Reference,Library & Information Science,Young Adult (18-29)
237553,31, usa,440777062,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
237788,22, usa,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
238010,29, usa,877734526,The Art of War,Lionel Giles translator,History,Ancient,Young Adult (18-29)
238120,25, usa,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Young Adult (18-29)
238120,25, usa,312241356,"And the Band Played On: Politics, People, and the AIDS Epidemic",Randy Shilts,Medicine & Health Sciences,Administration & Policy,Young Adult (18-29)
238120,25, usa,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Young Adult (18-29)
238120,25, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
238120,25, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Young Adult (18-29)
238120,25, usa,812504577,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Young Adult (18-29)
238781,51, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
238864,32, united kingdom,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Adult (30-59)
238961,18, usa,64430170,Goodnight Moon,Margaret Wise Brown,Children's Books,Animals & Pets,Young Adult (18-29)
239426,15, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Teens (12-17)
239476,41, usa,425054713,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
239594,28, belgium,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Young Adult (18-29)
240137,25, germany,3518366823,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
240144,34, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
240144,34, usa,375815260,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
240144,34, usa,553263153,Bobby Fischer Teaches Chess,Bobby Fischer,"Crafts, Home & Lifestyle",Games & Quizzes,Adult (30-59)
240567,33, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
240756,41, usa,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
241239,36, germany,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
241548,44, usa,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Adult (30-59)
241614,20, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
241614,20, usa,671722751,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Young Adult (18-29)
242006,30, dominican republic,373834217,Lost And Found,Oliver Jeffers,Children's Books,"Cars, Trains & Things That Go",Adult (30-59)
242006,30, dominican republic,380769530,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
242083,24, usa,375412883,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Brian Greene,"Sciences, Technology & Medicine",Astronomy,Young Adult (18-29)
242083,24, usa,671722751,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Young Adult (18-29)
242299,25, usa,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Young Adult (18-29)
242299,25, usa,089845865X,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Young Adult (18-29)
242639,17, usa,66620732,Just for Fun: The Story of an Accidental Revolutionary,Linus Torvalds,"Computing, Internet & Digital Media",Network Administration,Teens (12-17)
242639,17, usa,671722751,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Teens (12-17)
242824,21, usa,671782908,TWILIGHT,Stephenie Meyer,Teen & Young Adult,Science Fiction & Fantasy,Young Adult (18-29)
242962,26, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
243312,36, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
243328,33, usa,385488181,Eiger Dreams: Ventures Among Men and Mountains,Jon Krakauer,Sports,Active Outdoor Pursuits,Adult (30-59)
243328,33, usa,385508719,Every Second Counts,Lance Armstrong,Sports,Cycling,Adult (30-59)
243930,43, france,553351397,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,Religion,Buddhism,Adult (30-59)
243966,18, usa,553154559,Charlie and the Great Glass Elevator,Roald Dahl,Children's Books,Fantasy,Young Adult (18-29)
244070,47, usa,553351397,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,Religion,Buddhism,Adult (30-59)
244277,44, united kingdom,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
244286,22, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
244627,32, usa,876120826,Autobiography of a Yogi,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,Adult (30-59)
244627,32, usa,1551669463,The Italian,T L Swan,Romance,Multicultural & Interracial,Adult (30-59)
244676,24, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Young Adult (18-29)
244736,23, usa,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Young Adult (18-29)
244736,23, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
245102,21, usa,1586635603,The Art of War,Lionel Giles translator,History,Ancient,Young Adult (18-29)
245295,24, malaysia,140047484,Thus Spoke Zarathustra,F Nietzsche,Literature & Fiction,Essays,Young Adult (18-29)
245295,24, malaysia,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
245371,26, canada,553211412,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
245371,26, canada,553351397,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,Religion,Buddhism,Young Adult (18-29)
245410,28, usa,156465116,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
245445,23, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Young Adult (18-29)
245655,36, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
246156,32, united kingdom,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
246156,32, united kingdom,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Adult (30-59)
246247,29, usa,553351397,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,Religion,Buddhism,Young Adult (18-29)
246617,27, united kingdom,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Young Adult (18-29)
246617,27, united kingdom,046001501X,Crime and Punishment,Fyodor Dostoevsky,"Crime, Thriller & Mystery",Thrillers and Suspense,Young Adult (18-29)
246671,27, australia,843947039,White Nights,Fyodor Dostoyevsky,Literature & Fiction,Classic Fiction,Young Adult (18-29)
246776,21, australia,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
247055,25, usa,375815260,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Young Adult (18-29)
247447,19, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
247829,48, usa,395683297,Silent Spring,Rachel Carson,"Crafts, Home & Lifestyle",Gardening & Landscape Design,Adult (30-59)
248225,26, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
248277,19, usa,441009190,The Time Machine,H. G. Wells,Literature & Fiction,Classic Fiction,Young Adult (18-29)
248718,43, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
248850,48, usa,395683297,Silent Spring,Rachel Carson,"Crafts, Home & Lifestyle",Gardening & Landscape Design,Adult (30-59)
249178,26, usa,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Young Adult (18-29)
249628,51, usa,140328696,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
249628,51, usa,380769530,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
249658,35, australia,879804440,Think and Grow Rich,Napoleon Hill,Business & Economics,Economics,Adult (30-59)
249791,38, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
249924,38, usa,802150845,"Black Skin, White Masks",Frantz Fanon,Society & Social Sciences,Ethnography,Adult (30-59)
249958,12, usa,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Teens (12-17)
250015,31, netherlands,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
250163,17, canada,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Teens (12-17)
250405,55, usa,886461839,Silent Spring,Rachel Carson,"Crafts, Home & Lifestyle",Gardening & Landscape Design,Adult (30-59)
250424,16, usa,1566193087,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Teens (12-17)
250509,18, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
250518,20, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Young Adult (18-29)
250645,22, canada,1551669463,The Italian,T L Swan,Romance,Multicultural & Interracial,Young Adult (18-29)
250683,41, canada,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
276925,22, spain,747545111,Harry Potter and the Prisoner of Azkaban,J.K. Rowling,Children's Books,Fantasy,Young Adult (18-29)
277187,47, usa,671782908,TWILIGHT,Stephenie Meyer,Teen & Young Adult,Science Fiction & Fantasy,Adult (30-59)
277427,48, usa,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
277427,48, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
277427,48, usa,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Adult (30-59)
277427,48, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
277478,31, netherlands,425067645,Icebreaker,HANNAH GRACE,Sports,Winter Sports,Adult (30-59)
277639,48, usa,553121456,Independence,Chitra Banerjee Divakaruni,Higher Education Textbooks,Social Sciences,Adult (30-59)
277764,18, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
278843,28, usa,440477093,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Young Adult (18-29)
